SDSSJ0740+2926A SDSSJ0740+2926B 0.978 0.980   2.6   230  15.0    4.5 07 40 13.45 +29 26 48.4 18.61 18.46 18.30 18.42 18.48 07 40 13.43 +29 26 45.7 19.98 19.67 19.50 19.68 20.03
SDSSJ1035+0752A SDSSJ1035+0752B 1.216 1.218   2.7   270  15.8   41.9 10 35 19.37 +07 52 58.0 19.17 19.13 18.97 19.03 19.14 10 35 19.23 +07 52 56.4 20.62 20.42 19.98 19.84 19.84
SDSSJ1124+5710A SDSSJ1124+5710B 2.311 2.311   2.2  -540  12.7    4.2 11 24 55.24 +57 10 57.0 19.34 18.66 18.83 18.65 18.44 11 24 55.44 +57 10 58.4 20.31 19.83 19.52 19.52 19.42
SDSSJ1138+6807A SDSSJ1138+6807B 0.769 0.774   2.6   840  13.7    0.9 11 38 09.21 +68 07 38.8 18.28 17.98 17.87 17.89 17.78 11 38 08.89 +68 07 36.9 20.31 19.74 19.76 19.72 19.58
SDSSJ1508+3328A SDSSJ1508+3328B 0.878 0.878   2.9   200  16.0   64.0 15 08 42.21 +33 28 02.6 17.88 17.78 17.81 17.97 17.86 15 08 42.22 +33 28 05.5 20.56 20.36 20.15 20.56 19.71
SDSSJ1600+0000A SDSSJ1600+0000B 1.011 1.011   1.9  -660  10.6    0.0 16 00 15.50 +00 00 45.5 19.23 19.11 18.84 18.95 19.08 16 00 15.50 +00 00 45.5  0.00  0.00 21.00 21.00  0.00
