J084634.20+312944.8 52991 1270 438 0.12087 0.00003 16.80 139.3   9.9  -67.0  7.3  237.2    7.4 158.2  5.9 113.4    4.9  336.4  18.9   191.4  15.1  235.2   8.5   83.9   6.5 1
J085944.13+295408.4 53357 1934 365 0.04866 0.00002 15.43 171.3   5.9  -86.9 11.6  225.0   10.5 195.0 11.5  93.1   11.5  220.4  28.9    62.6  14.3  512.7  44.6   84.1  14.2 1
J090012.70+183439.2 53729 2283 160 0.08112 0.00005 16.97 220.7  13.8 -102.9  3.9  163.8    3.8 112.7  3.0  91.4    2.7   82.6   3.8    60.6   3.5  453.8  17.0  320.1  14.7 1
J090920.21+064502.8 52703 1194 313 0.12726 0.00003 17.20 116.1  10.0  -39.3  8.6  244.4   13.8 115.7  7.8  90.5   11.3  100.9   7.1    45.2   6.7   44.0   4.2    9.9   3.5 1
J091055.27+021657.4 51924  471 578 0.18264 0.00003 17.26 142.9  10.0  -89.7 14.1  130.1    8.9 127.7  9.0  88.8    5.6  119.9  12.6    81.5  12.2   72.7   3.5   35.7   2.8 1
J091544.19+300922.0 53379 1938 309 0.12926 0.00002 16.47 180.2   6.8   -5.2  5.3  282.9    7.3 153.0  2.9 123.5    3.7 2493.5  82.7  1155.2  81.9  767.9  14.6  265.6  12.5 1
J092947.77+222838.6 53730 2293 208 0.12685 0.00003 16.99 153.3   7.8  -93.2  8.3  122.0    8.4  98.9  5.7  84.2    5.4   23.6   2.7    18.6   2.5  197.7  15.5  138.4  13.0 1
J093549.73+072502.2 52733 1196 106 0.21389 0.00008 17.14 227.0  20.8  -85.2 20.8  142.3   11.5 170.2 12.5 111.5    9.5   40.1   7.0    39.8  10.9  359.9  29.9  127.7  15.5 1
J094512.71+294706.1 53431 1947 335 0.11168 0.00005 17.19 143.1  14.4  -98.8  8.9  131.6    7.9 106.1  6.1  87.6    5.1   23.0   3.0     7.1   1.4  309.6  34.4  238.6  38.6 1
J094731.99-002940.9 51630  266  70 0.08382 0.00003 15.83 165.4   8.8 -133.6  5.4  165.0    6.3 125.1  4.3 109.1    4.5   17.4   1.4    20.3   2.1  295.9  19.5  189.4  15.3 1
J095950.32-001339.0 51633  268 146 0.09063 0.00002 16.83 163.5   5.7 -144.3  6.2  151.7    5.3 117.9  4.3 131.7    3.8  399.9  31.8   644.8  32.9  206.0   9.6  231.8   9.2 1
J100601.74+345410.5 53389 1951 227 0.09938 0.00005 15.35 297.5  12.3  -67.1 15.0  243.4    8.6 275.7 16.2  89.0   12.4  170.9  27.4    11.5   5.4  499.0  44.0   71.9  27.6 1
J100701.69+353029.9 53389 1951 486 0.14158 0.00005 17.47 217.9  14.8 -135.5 24.8  200.0   29.2 141.3 17.3 146.1   20.4   29.5   6.7    22.3   6.8   79.0  10.3   68.3  11.1 1
J101143.91+325943.5 53378 1952 564 0.12973 0.00002 17.03 147.5   6.8 -166.2  1.0  186.4    1.1  91.8  0.8 122.8    1.0  852.8   8.5  1099.7   9.3  361.1   6.1  462.8   7.0 1
J101246.60+061604.7 52734  997 274 0.07838 0.00003 16.42 110.7   9.1 -122.7  5.8   83.7   15.8  84.3  3.4 119.8    9.6   24.9   3.0    14.2   2.3  402.8  26.3  364.9  37.0 1
J101455.13+003337.5 51909  270 586 0.18720 0.00006 17.16 210.8  15.7 -236.4 17.7   47.6   29.5 109.0 12.2 163.4   20.2   26.7   7.3    41.5   7.9   84.1   9.5  143.7  12.9 1
J103515.22+030642.5 52317  505 460 0.14842 0.00005 17.53 150.7  14.1  -91.7  6.7  153.4    6.4 110.5  4.9  93.2    4.3   48.1   4.2    14.2   2.2  276.6  18.2  233.6  28.6 1
J103625.45+281255.2 53786 2356 437 0.14480 0.00003 16.30 171.6   8.0 -180.9  9.8  103.4   11.2 110.0  6.4 138.2    8.2   26.8   3.7    43.1   4.2  169.2  11.6  242.7  15.7 1
J104023.00+373603.5 53433 1998 199 0.10455 0.00004 16.94 281.2  12.0 -140.1 17.3  109.1   23.1 110.7 11.7 139.1   15.7   10.7   3.4    42.8   8.0   64.2  12.3   70.6   9.6 1
J104852.92+480314.8 52643  963 397 0.04085 0.00002 14.18 196.9   4.7 -142.7  8.6  180.0    7.9 138.1  6.3 139.5    5.1  493.1  43.0   480.0  32.8  524.5  23.3  529.8  26.4 1
J105052.46+083934.8 54497 2885 222 0.16906 0.00003 17.53 166.2   9.2 -167.5 10.2  174.7   11.1 153.4  6.5 165.9    6.5  527.6  48.0   570.7  42.7  148.5   6.9  169.0   9.2 1
J105232.99+103620.1 53117 1602 243 0.08795 0.00004 15.70 174.9  11.6 -158.2  7.3  185.1    4.6 181.4  4.3 139.9    2.6  623.2  24.0   653.1  24.4  431.2   9.9  349.3   8.6 1
J110053.07+053017.0 52368  580 532 0.09501 0.00003 16.75 128.7   9.7   54.2  2.6  500.3    7.2 171.9  4.0 150.5    8.2  398.3  29.2   242.1  25.0  492.0  24.6    0.0  18.4 1
J110531.18+144616.2 53377 1751 464 0.11631 0.00003 16.18 238.7   8.1 -192.4 29.1  175.0   28.0 159.0 17.5 193.2   17.9   64.8  14.7    98.7  18.2   88.6  11.8  184.2  14.8 1
J110851.03+065901.4 52723 1004 182 0.18132 0.00012 17.04 234.6  32.4 -196.5  3.2  180.4    1.6 135.1  3.0 131.9    1.5  470.6  21.8  1258.9  24.1  567.3  20.8  797.3  18.5 1
J110938.87+202237.2 54178 2492 288 0.13870 0.00003 17.23 139.6   9.5 -143.1 12.5   74.6   11.7  92.4  7.7 105.6    7.7   36.6   6.7    64.1   6.7   66.8   6.6   68.9   5.1 1
J110949.01+074702.0 52723 1004 466 0.15918 0.00003 16.85 165.2   9.6 -157.5 11.4  158.1   10.1 130.0  8.6 149.5    7.9  100.9  15.1   232.9  20.5  118.0  13.2   60.0  13.4 1
J111743.07+311648.4 53431 1979 247 0.22071 0.00010 17.04 234.7  27.5 -181.9  5.0   75.6    9.5  88.7  3.7 142.6    8.0   12.4   2.0    57.5   6.9  220.8  26.1  295.5  25.3 1
J112526.85+070520.5 53116 1618 263 0.09563 0.00004 17.27 139.6  10.6 -115.1  9.7  133.5    7.2  87.7  8.3  92.5    6.3   20.0   2.8    22.7   2.7   50.6   6.0   70.4   7.0 1
J120346.06+494650.7 52442  969 197 0.15464 0.00004 17.66 150.0  11.0 -117.9 16.3  148.4   13.2 118.2 11.0 107.6    8.9   51.5   7.1    51.0   7.0   86.1   6.2   80.4   5.4 1
J120533.89+491733.2 52442  969 163 0.21466 0.00006 17.59 183.9  16.3 -231.5  8.9   81.2    9.7  90.4  6.3 145.7    8.9   14.9   2.2    33.7   2.7   95.3  13.3  126.0   8.2 1
J120611.43+350525.7 53498 2089 416 0.08079 0.00002 15.76 178.5   4.5  -15.4  5.3  352.1    8.2 146.9  7.5 110.1    8.4   22.6   3.1    57.3   6.1  108.9  11.2    0.0   6.6 1
J121120.48+074938.5 53386 1624 388 0.21664 0.00005 17.50 167.0  15.2 -179.1 11.4   89.0   28.2 105.7  7.7 153.7   20.9   19.3   4.1    22.6   4.3  107.5  10.1   96.9   9.8 1
J121135.88+354417.4 53472 2105 188 0.06155 0.00002 15.16 158.6   6.5  -57.5  3.5  162.2    2.6 174.8  3.0  71.9    3.1 1486.7  54.4    58.4   8.5 2709.5  69.8  631.0  70.2 1
J122212.02+272601.7 53845 2233 181 0.13201 0.00008 17.60 153.1  24.4  154.6  2.1  511.5    3.2 138.8  2.2 102.7    2.9  726.0  16.8   201.6   9.3  405.7  10.3  200.6   8.9 1
J122220.34+521204.7 52430  883  34 0.08584 0.00005 17.50  92.2  15.0 -147.0  7.4  192.1    8.1 138.3  5.7 129.2    6.0  187.4  10.2   169.6  10.0  163.0   6.5   88.5   5.1 1
J123013.64+540038.5 52721 1020 213 0.08512 0.00003 16.07 166.7   7.7 -189.1  4.3  113.0    4.2  97.1  3.4 148.4    3.9  115.8  10.0   466.0  18.1  364.3  21.4  646.3  20.4 1
J123605.45-014119.2 52000  335 420 0.21130 0.00006 17.42 173.6  16.2 -203.6  6.4  191.9    6.7 156.8  4.1 175.1    4.6  482.0  21.8   599.7  23.6  257.2   7.8  282.0   8.1 1
J124037.84+353437.3 53495 2010   1 0.16001 0.00009 17.39 147.8  26.5   69.0 10.5  477.2    9.7 239.7 10.0 168.5    7.2  353.1  45.5   369.9  31.6 1000.6  59.9  275.7  33.3 1
J124133.44+122445.1 53472 1694 341 0.09503 0.00005 16.89 146.0  15.2  -79.3  5.2  156.0    4.6 106.9  3.1  95.4    2.7   52.8   3.0    34.6   2.2  673.0  24.6  582.6  25.1 1
J124205.39+630645.5 52373  781 461 0.07595 0.00002 15.16 194.8   6.9 -164.9  6.9  113.9    7.8 103.6  4.7 135.1    6.0   44.1   5.2    75.1   5.6  366.4  28.7  450.5  25.6 1
J124743.51+185252.9 54481 2614  50 0.11336 0.00002 16.18 165.7   6.5  -76.6 11.3  154.1    6.5 130.2  9.6  78.0    5.0   55.1   8.2     4.9   1.1  238.6  21.8  149.3  25.9 1
J124754.96-033738.7 51997  337 285 0.09018 0.00004 15.42 174.3  11.6 -112.8 22.6  209.0   16.9 159.7 14.8 147.5    8.8   71.3  14.7    60.3   9.3  630.9  46.5  672.8  45.7 1
J130055.01+394823.4 53475 2021 152 0.17579 0.00004 17.22 203.2  11.2    6.4 20.8  286.5   27.8 150.8 13.1 140.4   16.6  145.4  23.1    65.2  18.8   65.5   7.5   30.5   7.0 1
J132123.79+540736.6 52724 1041 399 0.12127 0.00003 17.14 135.2   9.9  -72.5  6.3  238.7    4.0 143.8  5.6 105.5    3.1  312.8  17.4   340.2  15.1  233.5   9.6  156.0   6.6 1
J132340.92+425417.7 53089 1376  94 0.17690 0.00008 17.35 178.8  21.6  -51.3  6.6  246.5    7.9 146.7  5.2  99.0    5.5  198.1   8.9    62.0   8.1  510.1  16.8  192.3  14.7 1
J132822.64+161937.8 54154 2606 269 0.15545 0.00004 16.82 132.4  11.4 -119.1  6.7  115.2    5.8  99.2  4.2  97.0    3.7   31.1   2.7    29.0   2.3  393.4  21.7  434.6  23.9 1
J132832.58-023321.5 52377  910 167 0.18386 0.00003 16.73 222.1   9.1 -128.9  7.5  192.3    8.1 164.2  4.9 131.4    4.7  472.5  20.8   235.0  19.5  199.6   6.5  160.2   6.6 1
J132844.96+212128.9 54508 2652  24 0.17396 0.00006 17.40 163.5  18.1 -130.3  7.3   79.2   10.4  86.5  4.3 107.0    6.7   62.4   7.5    70.4   7.6  315.2  17.1  367.6  22.8 1
J133409.37+455754.9 53082 1465 354 0.18370 0.00006 17.32 180.6  17.7 -119.0  6.8  146.3    8.5 105.5  5.0 109.2    7.0   68.2   4.0    14.3   2.9  164.8  10.9  164.9  25.7 1
J135432.27+582345.8 52668 1158 517 0.06051 0.00002 14.34 164.0   7.1 -120.3  7.0  147.6    6.2 120.0  4.9 162.5    4.4   69.3  11.6   411.6  18.4  308.1  33.6  478.4  18.2 1
J140124.77+411645.0 52822 1346  88 0.13533 0.00005 17.65 157.4  15.9  -97.8 19.8  156.9   18.2 123.3 14.3 101.2   12.7   55.6   7.8    20.8   7.3   72.2   7.1   54.5  11.6 1
J142006.90+245117.6 53800 2128 588 0.07872 0.00003 15.20 179.8   7.1 -241.6  7.3  133.9    4.1 122.1  7.0 170.2    4.1   87.0  11.8   569.1  22.6  141.5  14.5  200.7  19.2 1
J142805.29+534541.9 52764 1326 485 0.24296 0.00005 17.53 161.9  14.3  -56.5  7.7  198.4    6.1 179.2  7.8  80.9    7.4  258.9  16.2    16.7   6.1  211.1   9.9   61.0  16.3 1
J144614.99+160545.2 54507 2763 224 0.05412 0.00002 14.84 151.3   7.1 -141.2  4.6  117.6    4.9 102.1  2.7 128.8    3.2  118.9   8.4   132.8   6.1 1793.3  76.8 2678.4  83.4 1
J145110.06+490813.6 52736 1048 416 0.15586 0.00007 17.60 146.1  21.0 -126.6  8.5  153.1    9.6 123.8  5.4 115.6    6.1  232.2  14.6   156.5  14.8  292.6  10.0  262.8  11.7 1
J145410.95+231815.8 53770 2144 625 0.11850 0.00002 16.42 140.0   7.4  -99.4 12.6  127.6   12.9 110.5  9.3  83.7    8.2   23.4   3.3    17.4   3.3  124.2  11.2   68.2   8.8 1
J151318.04+244655.3 53820 2155 534 0.21990 0.00006 17.12 201.7  16.2  -85.9 10.4  212.2    9.0 175.6  6.8 154.1    4.9  122.1  12.0   152.3  11.0  354.7  17.8  245.6  10.6 1
J152207.56+130023.6 54234 2753 509 0.13484 0.00005 17.52 154.9  13.5 -140.7  4.1  133.4    4.2  98.4  3.6  99.3    3.6   14.6   1.3    12.7   1.2  208.9  14.1  194.8  15.6 1
J153159.78+403436.1 53149 1679 202 0.21194 0.00005 17.65 223.9  12.3 -263.8 38.9   84.9   40.9 149.7 22.7 179.5   28.3   48.3  17.1    74.2  20.0   54.7   7.3   64.1  11.0 1
J153323.16+022433.3 54561 2954 539 0.11509 0.00003 17.85 120.4  10.4 -170.8  8.2   35.6   30.7  99.2  9.3 170.2   17.8   10.4   4.7    64.3  10.9   96.5  22.8  138.7  12.6 1
J153411.70+335027.2 52823 1355 456 0.19463 0.00004 17.73 151.8  12.2 -177.9  8.0  149.8    8.8 107.5  7.2 128.3    8.6   90.4   8.3   102.6   9.2   66.0   6.1   74.4   8.1 1
J153453.72+372052.5 52753 1294 258 0.15426 0.00004 16.71 135.8  11.0  -36.1 12.1  224.3    7.0 197.2 14.9  74.2    8.7  133.9  23.4    53.2   8.8  174.3  16.0    8.1   4.6 1
J153836.10+552541.4 52072  617 289 0.19096 0.00007 17.57 212.4  18.5 -181.0  5.4  138.6   12.2 119.9  4.2 164.9   12.6   49.3   6.3   100.7  14.0  173.5  17.3   89.1   9.4 1
J153918.95+505925.3 52401  796 404 0.22044 0.00008 17.53 217.4  21.8 -165.9 10.5  194.1   12.9 111.1 12.0 131.9   16.1    8.3   2.8    18.0   4.8   60.4  15.5   59.3  13.3 1
J155145.78+065837.8 53859 1727 202 0.07026 0.00002 16.32 136.1   6.9 -141.3  9.0  105.4   10.8 105.7  6.5  99.3    7.2   27.9   3.6    31.6   4.5  243.2  21.8  163.7  16.5 1
J155940.28+141746.0 54570 2522 529 0.10639 0.00003 16.87 130.6   9.4 -129.3  9.4  124.4    8.5 106.5  5.9 109.4    5.6   33.7   3.3    27.2   3.1  209.4  13.9  245.9  17.2 1
J160631.37+273643.0 52822 1392 610 0.15819 0.00005 17.75 122.6  14.0  -67.5  4.2  226.1    3.9 153.1  3.8  79.7    3.4 1255.3  37.5   399.1  27.2  384.0  14.7   99.0  10.1 1
J163330.22+213634.9 53174 1571 243 0.09495 0.00003 15.79 230.5   8.5 -191.4  8.0   94.4    6.4  94.1  5.9 134.2    5.4   48.7   6.9   156.5  10.7  140.9  15.4  368.3  19.3 1
J164413.90+252828.4 53167 1423 116 0.05546 0.00003 15.56 243.1   6.9 -128.9 16.2  334.8   27.0 170.2 17.8 170.2   24.0   91.3  11.4    76.0  10.9   75.2  22.0    0.0  27.2 1
J164541.18+220000.7 53168 1569 418 0.15285 0.00005 17.47 135.5  14.0  -95.6  6.4  160.9    6.0 126.2  4.9  90.1    4.2   55.2   3.3    21.1   2.8  266.0  12.0  165.8  15.6 1
J000249.07+004504.8 51793  388 345 0.08650 0.00004 16.08 221.6  12.0 -248.1  3.2  238.8    2.6 162.5  3.3 158.5    2.6  444.2  12.8   639.4  21.7  446.6  15.8  551.0  15.9 2
J000656.85+154847.9 52251  751 504 0.12498 0.00002 16.92 152.0   6.3 -193.8  7.6  174.4    6.7 156.6  4.8 151.6    4.1  493.4  22.0   502.2  22.0  188.5   6.1  225.7   6.2 2
J001630.41-003801.6 51795  389 163 0.06346 0.00003 16.20 169.5   8.0 -135.2  4.9  176.6    4.6 125.7  3.7 119.3    3.1   59.2   3.1    38.4   2.6  516.8  21.3  524.1  26.1 2
J002202.11-100744.1 52145  653 227 0.24761 0.00006 17.70 254.0  15.9 -283.2 19.1  131.6   22.7 136.4 15.7 205.7   20.4   27.6   4.6    41.4   4.9    9.4   4.1   48.7   5.1 2
J002455.45+160815.0 52233  753 534 0.08129 0.00002 16.78 112.3   6.8  -66.1  1.8  130.3    1.5  81.3  1.0  78.1    0.8 1702.9  33.8  2033.6  34.6  657.9   9.7  700.5  10.1 2
J003441.57-000904.2 51793  392 231 0.10746 0.00004 16.48 183.1  11.0 -185.3  5.3  118.8    5.7 109.2  3.9 124.2    4.7    8.2   0.7    24.6   1.9  258.9  17.9  324.3  20.6 2
J003448.97+153629.3 51817  418 383 0.08031 0.00002 16.99  95.2   7.5 -354.9 15.2    6.2    3.6  94.7 15.7 127.6    3.9   17.4   2.9    52.8   2.8    8.9   2.3  107.3   5.8 2
J003735.77+001309.9 51793  392 515 0.20031 0.00005 17.72 192.1  13.0 -120.7 12.2  153.6    8.4 122.2 10.0  95.5    6.3   21.4   2.5    11.7   2.0  102.3   9.7  101.2  12.6 2
J003852.58-092443.5 52162  655 431 0.09383 0.00002 17.04 132.2   6.8  -94.5  2.1  165.0    1.1 130.0  1.5  92.3    0.7  481.6   8.3   870.9  10.0  589.5   8.0  412.6   6.2 2
J004326.81-105421.8 52148  656 251 0.12732 0.00003 15.83 234.2   9.5 -148.5 18.8  175.3    5.7 164.7 15.6 104.8    4.5   86.6   9.5   120.2   9.2   57.1   5.2   78.4   4.6 2
J005357.14-092123.1 52177  657 512 0.09776 0.00003 16.25 207.1   7.2 -239.1 18.0  101.9   32.2 142.8 15.4 230.0   20.2   31.1  10.5   105.9  17.4  112.8  13.0  305.4  22.4 2
J010156.59+154753.1 51821  421 460 0.17999 0.00005 17.63 205.1  14.4 -140.9  9.4  227.9   14.6 147.9  6.5 153.2   10.4   72.9   5.7    59.7   6.1  234.2  10.6  162.8   9.8 2
J011659.59-102539.1 52177  660 213 0.15027 0.00003 17.01 175.1  10.1 -148.7  6.8  156.4    4.5 142.3  5.1 103.9    3.2  255.2  10.7   213.4  10.4  103.3   3.6   78.3   3.1 2
J011802.95-082647.3 52177  660 455 0.13699 0.00003 16.57 179.2  10.0 -187.6  5.4  103.9   16.0 105.7  7.0 276.4    8.6  103.4   9.4    77.0   4.4   41.3   5.6  240.4  18.2 2
J012201.38-103346.7 52177  660  16 0.08467 0.00003 17.07 125.6   9.0 -104.5  6.4  132.3    4.7 106.4  5.1  77.7    3.4   13.9   1.3     7.6   0.9  178.3  14.9  142.7  14.7 2
J012818.55+004348.5 52226  697 398 0.25555 0.00006 17.73 194.3  15.7 -161.4  4.0  129.8    3.2 107.8  2.8 117.0    2.4   18.7   0.9    22.6   1.0  246.2   9.8  375.3  12.7 2
J012937.26-003838.6 51817  399  34 0.17940 0.00003 17.31 162.1   8.9 -112.2  9.8  164.1    5.5 134.9  6.9 103.0    3.7  133.6   9.6   143.3   9.5  181.6   6.6  173.0   5.9 2
J013546.93-005858.5 53741 1502 108 0.15950 0.00004 17.85 140.3  12.2  -90.4  5.0  216.0    3.8 175.6  3.7  96.8    3.2  456.3  11.3   183.1  10.7  359.1   8.1   66.5   4.5 2
J013555.82+143529.7 51898  425 638 0.07192 0.00002 16.23 152.3   7.0 -124.2  4.5  147.4    4.1 124.7  3.1 102.3    2.6  392.4  15.6   344.9  15.8  506.3  13.8  338.4   9.6 2
J013758.27-083430.4 52145  663 379 0.18912 0.00007 17.39 242.7  18.8 -136.6  4.5  195.8    3.8 164.0  4.7  99.7    3.1   49.4   1.9     3.2   0.4  476.6  15.9  230.9  23.5 2
J014434.51+130659.3 51820  429 295 0.15711 0.00003 17.44 168.7   7.4 -142.2 10.0  103.8   11.5  86.1  6.9 112.4   10.4    5.1   1.1     5.4   0.8   56.0  10.1   82.1   9.7 2
J015022.35+010409.9 51793  402 405 0.14315 0.00003 17.51 156.8   9.3 -115.9 11.4  230.0    3.7 200.6  9.2  95.9    3.7  165.3   8.7   143.6   8.3  113.4   5.4   55.9   3.7 2
J015107.90-094731.3 52168  665 267 0.04305 0.00002 13.62 168.4   5.0 -129.4  5.4  133.6    8.9  95.4  3.6 120.8    6.4   41.4   4.0    56.5   5.2  479.6  34.9  449.5  32.5 2
J015122.27+130337.2 51820  429   2 0.06413 0.00002 14.87 183.8   5.5 -157.5  4.4  149.4    3.7 120.1  3.3 118.9    2.7   33.6   1.9    42.9   2.3  485.1  22.3  575.2  24.5 2
J015404.88-083924.0 52168  665 512 0.13352 0.00003 16.90 160.0   9.0 -133.4  7.4  130.1    6.3 108.8  4.9 107.0    4.2   77.1   6.3   114.3   8.0  208.4  11.6  224.9  10.4 2
J015605.14-000721.7 51871  403 236 0.08072 0.00002 16.17 159.0   5.7 -130.1  4.2  187.6    6.2 131.9  2.9 121.8    4.1  546.9  16.6   348.9  16.6  307.5   7.3  145.0   5.7 2
J015746.13-091239.5 52149  666 266 0.21139 0.00004 17.51 153.4  11.2 -146.6  6.1  125.1    3.2 136.9  4.4  98.3    2.1   53.4   2.5    37.9   2.3  290.1   9.1  295.2  11.1 2
J020243.85-011219.3 52179  701  81 0.04198 0.00002 16.00 154.9   5.3 -135.3  5.2  126.2    8.1  83.2  4.2 111.2    7.0   83.2   6.3    85.3   6.6  179.4  10.4  181.5  11.1 2
J020254.43+005240.6 51871  403 613 0.07589 0.00003 15.69 168.1   8.6 -119.3  9.0  162.5    8.2 120.9  5.9 115.8    5.3   15.4   1.6    33.2   3.1  265.2  21.1  253.3  16.3 2
J021213.06+004055.4 52178  702 611 0.20503 0.00007 17.54 197.9  20.3  -67.7  4.0  198.4    7.3  83.1  2.9 123.2    6.8   34.8   2.7    47.8   3.1  193.7  11.5  188.5  20.5 2
J021716.73-093903.3 52162  668 247 0.24412 0.00005 17.68 185.6  14.7  -81.1  4.9  202.1    4.5 131.8  3.9 100.6    3.5   16.7   1.2    55.9   3.6  204.6  13.4   98.6   5.7 2
J023720.43-005006.6 51821  408 258 0.13139 0.00003 17.56 122.9   9.1 -100.5  9.6  135.1    8.8  96.8  7.5  86.0    6.5    7.1   1.2     4.6   0.8   77.0  11.7   66.3   9.3 2
J025213.23-064553.7 51901  457 364 0.03304 0.00001 14.21 194.4   3.9  -84.6 17.4  192.1   13.0 129.6 14.7  91.4   10.0   54.4   8.7    34.4   7.9  223.5  27.5  149.8  23.7 2
J025234.53-084737.9 51901  457 241 0.15252 0.00003 16.98 133.3   8.6 -140.5  8.6  126.2    8.4  93.9  6.4 113.6    7.4   14.9   2.3    40.0   3.3   81.0   9.4  106.4   7.2 2
J025600.63+004734.6 51816  410 484 0.19422 0.00005 17.73 130.2  14.8 -130.5  5.4  112.5    6.5  93.1  3.9  95.8    4.7   19.6   1.7    22.5   2.1  142.4   9.6  130.7  10.3 2
J025702.39-002027.7 51816  410 144 0.13502 0.00003 16.73 192.4   9.7 -140.1 11.8  175.3   21.6 123.6 11.0 111.5   17.6    6.8   1.4     3.2   1.4   73.1  13.1   31.2  11.6 2
J030558.72-005027.5 52289  802  71 0.15461 0.00006 19.13 131.3  17.3  -86.7  5.2  158.8    4.0  86.9  5.4  89.0    3.4   29.4   2.6    60.4   2.8   78.0   5.0  104.6   4.1 2
J031111.87-010134.9 52931 1514 137 0.31810 0.00006 18.27 192.3  18.1 -143.8  4.5  129.5    3.8 120.8  3.5  93.5    3.0   58.7   2.4    49.3   2.4  319.5   9.5  224.9   8.0 2
J031343.04-082734.9 51924  459  86 0.06435 0.00002 16.04 169.5   5.0 -108.0 15.2  214.7    7.1 165.4 14.4  87.2    6.9   37.0   4.5    28.9   4.1   98.2  10.2   63.9   6.9 2
J031645.86+401947.8 52991 1666 283 0.01653 0.00001 14.75  90.2   3.0 -372.4  5.7    1.6    2.3 136.1  5.0 144.2    1.9   11.9   0.8    69.7   1.9  239.7  12.7  615.6  13.3 2
J031731.88+410956.0 52976 1665 221 0.13606 0.00002 17.50 149.1   7.1 -145.3  4.4  126.0    3.6 106.4  3.7  94.9    3.0    9.5   0.7    11.3   0.9   94.1   6.6   94.2   6.3 2
J031844.07+005809.0 53002 1565 446 0.32819 0.00009 19.11 182.1  25.3 -144.4 19.3  242.1    8.7 164.0 18.5 112.4    7.5   27.2   2.8    32.4   2.6    9.2   2.8   13.7   2.4 2
J032102.43+005132.9 52172  672 567 0.30044 0.00005 18.59 165.2  14.3 -341.9 10.8   -5.5    3.6  83.7 11.5  86.7    3.7    7.9   1.2     6.5   0.7   13.0   2.4   53.3   6.2 2
J032402.13-002448.7 52647  809  25 0.22533 0.00006 17.87 158.7  16.1 -148.4  5.5  150.1    9.1 104.5  4.4 121.1    7.9   21.6   1.6    11.3   1.7  130.1   8.1  101.9  12.4 2
J032528.43-000946.0 51901  414 172 0.13297 0.00003 16.94 177.2   7.5 -148.6 10.6  114.6   10.7 104.5  7.6 106.2    7.7   16.6   2.2    20.0   2.3   55.7   5.2   55.0   4.4 2
J034310.43+010927.2 51811  416 529 0.18130 0.00005 18.30 164.1  15.4 -122.9  5.1  176.5    2.2 145.0  3.8  96.1    1.6  258.8   7.6   278.1   7.3  111.9   4.4  104.5   2.8 2
J034357.24-000348.2 52996 1632  72 0.25111 0.00008 19.29 203.7  23.3 -115.3 10.2  150.9   10.6 101.2  7.2 114.5    7.7    7.2   1.1    10.3   1.3   59.0   7.1   69.5   6.4 2
J034808.64-070355.5 53299 1634 186 0.23238 0.00004 18.56 185.0  11.2 -169.6  7.3  181.8    6.9 135.1  4.6 161.9    4.6  119.8   7.1   191.9   7.2   50.4   2.1   66.6   2.4 2
J072741.16+414712.4 53313 1864 539 0.10462 0.00002 16.33 168.2   7.0  -86.5  5.1  132.4    3.9 109.4  3.7  76.8    2.6   15.9   1.0    14.3   1.3  388.7  18.6  241.0  16.0 2
