System Type 1: Triple AGNs,System Type 2: Dual AGNs,System Type 3: Recoils,ST1 Confidence Flag,ST2 Confidence Flag,ST3 Confidence Flag,ST1 Num AGNs,ST2 Num AGNs,ST3 Num AGNs,Literature Name,Selection Method,Confirmation Method,Name1,RA1,Dec1,z1,z1_type,Equinox1,Coordinate_waveband1,Coordinate_Source1,Name2,RA2,Dec2,z2,z2_type,Equinox2,Coordinate_waveband2,Coordinate_Source2,Name3,RA3,Dec3,z3,z3_type,Equinox3,Coordinate_waveband3,Coordinate_Source3,Sep12,Sep13,Sep23,Sep(kpc)12_z1,Sep(kpc)12_z2,Sep(kpc)13_z1,Sep(kpc)13_z3,Sep(kpc)23_z2,Sep(kpc)23_z3,dV_12,dV_13,dV_23,Paper(s),BibCode(s),DOI(s)
Triple AGN Candidate,Dual AGN Candidate,-99,0.5,0.5,-99,3,2,-99,,"{'Optical':['Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios']}",-99,J231138.88+150741.7,23:11:38.88,+15:07:41.7,0.0418,spec,J2000,Optical,SDSS,J231142.06+150638.3,23:11:42.06,+15:06:38.3,0.04,spec,J2000,Optical,SDSS,J231143.99+150603.1,23:11:43.99,+15:06:03.1,0.0403,spec,J2000,Optical,SDSS,78.35849823482285,123.27904682904162,44.94690609947469,64.66007246330133,62.008520083252925,101.72772935597304,98.25264788136491,35.56846024788623,35.82240982502565,517.0521641311452,430.81481890612355,-86.23756009665122,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Triple AGN Candidate,Dual AGN Candidate,-99,0.5,0.5,-99,3,2,-99,,"{'Optical':['Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios']}",-99,J231224.52+135704.6,23:12:24.52,+13:57:04.6,0.0341,spec,J2000,Optical,SDSS,J231225.99+135450.2,23:12:25.99,+13:54:50.2,0.0339,spec,J2000,Optical,SDSS,J231229.22+135632.1,23:12:29.22,+13:56:32.1,0.0341,spec,J2000,Optical,SDSS,136.09325761381587,75.74809827523298,112.22748155724418,92.46070355361444,91.94042003127049,51.462670393638724,51.462670393638724,75.81743559041098,76.24648042651948,57.83365516508549,0.0,-57.83365516508549,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Triple AGN Candidate,Dual AGN Candidate,-99,0.5,0.5,-99,3,2,-99,,"{'Optical':['Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios']}",-99,J232402.98-095341.9,23:24:02.98,-09:53:41.9,0.0693,spec,J2000,Optical,SDSS,J232403.39-095334.6,23:24:03.39,-09:53:34.6,0.071,spec,J2000,Optical,SDSS,J232407.99-095334.3,23:24:07.99,-09:53:34.3,0.0697,spec,J2000,Optical,SDSS,9.4866133059923,74.42141464856958,67.97467447040043,12.563840985588334,12.846485307179304,98.5619197713635,99.0844499419472,92.04925179070054,90.50127925795888,-474.97984331413403,-111.82795307865109,363.1521059958866,Liu+2011b,2011ApJ...737..101L,https://doi.org/10.1088/0004-637X/737/2/101
Triple AGN Candidate,Dual AGN Candidate,-99,-1.0,-1.0,-99,3,2,-99,NGC 3341,"{'Optical':['Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios']}",-99,NGC 3341B Nucleus,10:42:31.47,+05:02:37.63,0.027339,spec,J2000,X-ray,Chandra,NGC 3341B,10:42:32.05,+05:02:41.51,0.027154,spec,J2000,X-ray,Chandra,NGC 3341C,10:42:31.75,+05:02:52.83,0.027169,spec,J2000,Optical,SDSS,9.495221788794574,15.76526369790011,12.175209053761833,5.214064125368046,5.179933260696476,8.657101192854142,8.60502817861998,6.6419481015113995,6.645497277800972,53.847834528063586,49.481432685598946,-4.366401972598958,Barth+2008 ; Bianchi+2013,2008ApJ...683L.119B ; 2013MNRAS.435.2335B,https://doi.org/10.1086/591905 ; https://doi.org/10.1093/mnras/stt1459
Triple AGN Candidate,Dual AGN,-99,-0.5,1.0,-99,3,2,-99,SDSS J1027+1749,"{'Optical':['Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios']}","{'Optical':['Spectroscopy','Long-Slit Spectroscopy'],'X-ray':['Imaging','Spectroscopy']}",J102700.40+174900.8 (SDSS J1027+1749A),10:27:00.40,+17:49:00.8,0.0668,spec,J2000,Optical,SDSS,J102700.55+174900.2 (SDSS J1027+1749B),10:27:00.55,+17:49:00.2,0.0664,spec,J2000,Optical,SDSS,J102700.38+174902.6 (SDSS J1027+1749C),10:27:00.38,+17:49:02.6,0.0652,spec,J2000,Optical,SDSS,2.224532885116226,1.822518547493453,3.413754033813309,2.848160321105552,2.832432829114394,2.3334449430620894,2.28183000507663,4.346633426095346,4.274088949613047,112.13200430789092,448.78023505017353,336.648420237176,Liu+2011a,2011ApJ...736L...7L,https://doi.org/10.1088/2041-8205/736/1/L7
Triple AGN Candidate,-99,-99,0.5,-99.0,-99,3,-99,-99,J123652+621354,"{'Serendipitous':[],'Optical':['Imaging','Spectroscopy']}",-99,J123652+621354A,12:36:52.77,+62:13:54.8,1.355,spec,J2000,,,J123652+621354BC,,,,,J2000,,,J123652+621354D,,,,,J2000,,,0.38,1.18,1.4,3.1962772200417775,,9.92528189381394,,,,-99.99,-99.99,-99.99,Schawinski+2011,2011ApJ...743L..37S,10.1088/2041-8205/743/2/L37
Triple AGN,-99,-99,1.0,-99.0,-99,3,-99,-99,SDSS J0849+1114,"{'Mid-IR':['Imaging','Colors'],'Optical':['Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios']}","{'X-ray':['Imaging','Spectroscopy'],'Optical':['Long-Slit Spectroscopy']}",J0849+1114 Gal 1,08:49:05.529,+11:14:47.876,0.077,spec,J2000,0.3-8 keV,Chandra,J0849+1114 Gal 2,08:49:05.381,+11:14:47.876,0.077,spec,J2000,0.3-8 keV,Chandra,J0849+1114,08:49:05.448,+11:14:51.646,0.077,spec,J2000,0.3-8 keV,Chandra,2.1773687758887337,3.953854773649699,3.896729705411597,3.1753986762182804,3.1753986762182804,5.766163891590665,5.766163891590665,5.682854684592366,5.682854684592366,0.0,0.0,0.0,Pfeifle+2019b ; Gabányi+2019 ; Liu+2019, 2019ApJ...883..167P ;  2019A&A...630L...5G ; 2019ApJ...887...90L,https://doi.org/10.3847/1538-4357/ab3a9b ; https://doi.org/10.1051/0004-6361/201936519 ; https://doi.org/10.3847/1538-4357/ab54c3
Triple AGN Candidate,-99,Recoil AGN Candidate,0.0,-99.0,0,3,-99,1,SDSS J1056+5516,"{'Optical':['Imaging','Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios']}",-99,SDSS J1056+5516A,10:56:09.79,+55:16:04.0,0.2564,spec,J2000,Optical,SDSS,SDSS J1056+5516B,10:56:09.48,+55:16:00.9,0.2572,spec,J2000,Optical,SDSS,SDSS J1056+5516C,10:56:09.21,+55:16:04.2,0.2566,spec,J2000,Optical,SDSS,4.07785962985514,4.960783401476027,4.026717418159014,16.24321586079822,16.280215348176576,19.76013961807273,19.771399983047694,16.07603808476632,16.04864277473569,-190.32461471219864,-47.592518600253555,142.7321105734323,Kalfountzou+2017,2017ApJ...851L..15K,https://doi.org/10.3847/2041-8213/aa9b2d
Triple AGN Candidate,Dual AGN Candidate,-99,-1.0,1.0,-99,3,2,-99,QQQ J1519+0627,"{'Optical':['Spectroscopy','Fiber Spectroscopy']}","{'Optical':['Spectroscopy','Long-Slit Spectroscopy'],'Near-IR':['Imaging']}",QQQ1519A,15:19:47.3,+06:27:53,1.504,spec,J2000,Near-IR,Calar Alto,QQQ1519B,15:19:45.7,+06:27:52,1.513,spec,J2000,Near-IR,Calar Alto,QQQ1519C,15:19:45.9,+06:27:49,1.506,spec,J2000,Near-IR,Calar Alto,23.868356821697237,21.246422615385455,4.2291763880263025,202.00707743896234,202.04490707406868,179.81664052657226,179.82442007885575,35.79984817144438,35.79469377763869,-1072.749188827954,-238.72251684696133,834.0290610593073,Farina+2013,2013MNRAS.431.1019F,https://doi.org/10.1093/mnras/stt209
Triple AGN,-99,-99,1.0,-99.0,-99,3,-99,-99,QQQ 1432-0106,"{'Optical':['Imaging','Spectroscopy','Long-Slit Spectroscopy'],'Near-IR':['Imaging']}","{'Optical':['Imaging','Spectroscopy','Long-Slit Spectroscopy'],'Near-IR':['Imaging']}",QSO A,14:32:29.232,-01:06:15.68,2.076,spec,J2000,,,QSO B,14:32:28.9,-01:06:13,2.076,spec,J2000,,,QSO C,14:32:29.2,-01:06:12,2.08,spec,J2000,,,5.654519759321511,3.711160801351015,4.608957566015831,47.12496463303518,47.12496463303518,30.928943386017632,30.921332466981287,38.41121289488915,38.40176075720109,0.0,-388.56383854571516,-388.56383854571516,Djorgovski+2007,2007ApJ...662L...1D,https://doi.org/10.1086/519162
Triple AGN Candidate,Dual AGN,-99,-1.0,1.0,-99,3,2,-99,SDSS J150243.1+111557,"{'Optical':['Spectroscopy','Fiber Spectroscopy','Spectroscopic Emission Line Ratios','Double-Peaked Optical Spectroscopic Emission Lines'],'Radio':['Imaging','Double Sources']}",-99,SDSS J1502+1115P,15:02:43.088667,11:15:57.40016,0.39,spec,J2000,5GHz,VLBA,SDSS J1502+1115SE,15:02:43.180261,11:15:57.06831,0.39,spec,J2000,5GHz,VLBA,SDSS J1502+1115SW,15:02:43.178473,11:15:57.06508,0.39,spec,J2000,5GHz,VLBA,1.3876991554941263,1.3629641227745932,0.02650079041781167,7.3412126578335,7.3412126578335,7.210359270358531,7.210359270358531,0.14019460722994959,0.14019460722994959,0.0,0.0,0.0,Deane+2014 ; Wrobel+2014,2014Natur.511...57D ; 2014ApJ...792L...8W,https://doi.org/10.1038/nature13454 ; https://doi.org/10.1088/2041-8205/792/1/L8
Triple AGN Candidate,-99,-99,0.0,-99.0,-99,3,-99,-99,4HERMES S250 SF J003519.2-440055,"{'Radio':['Imaging],'Near-IR':['Imaging'],'Serendipitous':[],'Infrared':['Imaging']}",-99,ES1C_60,00:35:18.99,-44:00:56.7,1.45,phot,J2000,,,ES1C_62,00:35:18.92,-44:00:54.8,1.44,phot,J2000,,,ES1C_55,00:35:18.73,-44:00:57.3,1.37,phot,J2000,,,2.0445514272291785,2.8681370265877333,3.232766572482313,17.27719627185775,17.270849099441445,24.23679134845465,24.146627036378344,27.308006491539405,27.216415393608735,1222.8987713385172,9922.577757887695,8700.859945551176,Lacy+2018,2018ApJ...8f64....8L,https://doi.org/10.3847/1538-4357/aad27d
Triple SMBH Candidate,-99,-99,0.0,-99.0,-99,2,-99,-99,4C31.61 (2201+315),{'Radio':['Imaging']},-99,C0,22:03:14.9757,+31:45:38.269,0.29474,spec,J2000,,,C9,,,0.29474,spec,J2000,,,C3,,,0.29474,spec,J2000,,,0.000296,,0.000577,0.0013023824480404259,0.0013023824480404259,,,0.002538765785538263,0.002538765785538263,0.0,0.0,0.0,Roland+2020,2020A&A...634A.101R,https://doi.org/10.1051/0004-6361/201834740
Triple AGN Candidate,Dual AGN,-99,0.5,1.0,-99,3,2,-99,HCG 16,"{'X-ray':['Imaging','Spectroscopy']}","{'X-ray':['Imaging','Spectroscopy']}",NGC 833,02:09:20.861,-10:07:59.41,0.01286,NED,J2000,X-ray,Chandra,NGC 835,02:09:24.613,-10:08:09.50,0.01283,spec,J2000,X-ray,Chandra,NGC 839,02:09:42.754,-10:11:02.40,0.01292,NED,J2000,X-ray,Chandra,56.3131931104882,371.44834010483794,318.80549398075124,14.802576724098968,14.768583002444556,97.63950949563555,98.08791336916053,83.60927767410071,84.18658074059614,8.85624157506501,-17.71169621995188,-26.567937748401953,Turner+2001 ; Koss+2012 ; O'Sullivan+2014 ; Oda+2018,2001A&A...365L.110T ; 2012ApJ...746L..22K ; 2014ApJ...793...73O ; 2018ApJ...855...79O,https://doi.org/10.1051/0004-6361:20000070 ; https://doi.org/10.1088/2041-8205/746/2/L22 ; https://doi.org/10.1088/0004-637X/793/2/73 ; https://doi.org/10.3847/1538-4357/aaaccc
Triple AGN,-99,-99,1.0,-99.0,-99,3,-99,-99,J102009.99+104002.7 (ELAN J1020+1040),"{'Optical':['Imaging','Spectroscopy'],'Serendipitous':[]}","{'Optical':['Imaging','Spectroscopy']}",J102009.99+104002.7,10:20:09.99,+10:40:02.7,3.164,spec,J2000,Optical,SDSS,QSO2,10:20:09.58,+10:40:02.30,3.156,spec,J2000,Optical,MUSE,AGN1,10:20:09.92,+10:40:13.93,3.179,spec,J2000,Optical,MUSE,6.0569406003269615,11.277305176124132,12.663941791150439,45.899248850210064,45.93633451854533,85.45895870445582,85.32949182937939,96.0443736909472,95.82144853927761,574.9994683805995,-1075.1493473094242,-1650.1374049457893,Arrigoni Battaia+2018,2018MNRAS.473.3907A,https://doi.org/10.1093/mnras/stx2465
Triple AGN Candidate,-99,-99,0.0,-99.0,-99,3,-99,-99,SDSS J121135.93+354417.6,"{'Optical':['Varstrometry','Imaging']}",-99,SDSS J121135.93+354417.6,12:11:35.93,+35:44:17.6,0.06,spec,J2000,Optical,SDSS,SDSS J121135.93+354417.6,12:11:35.93,+35:44:17.6,0.06,spec,J2000,Optical,SDSS,SDSS J121135.93+354417.6,12:11:35.93,+35:44:17.6,0.06,spec,J2000,Optical,SDSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shen+2019,2019ApJ...885L...4S,https://doi.org/10.3847/2041-8213/ab4b54
Triple AGN Candidate,Dual AGN Candidate,-99,0.0,0.5,-99,3,2,-99,J130653.60+073518.1,"{'Mid-IR':['Imaging','Colors'],'X-ray':['Imaging','Spectroscopy']}",-99,J1306+0735 NE,13:06:53.601,+07:35:18.85,0.11111,spec,J2000,X-ray,Chandra,J1306+0735 SW,13:06:53.429,+07:35:17.17,,,J2000,X-ray,Chandra,J1306+0735 SE,13:06:53.550,+07:35:14.44,,,J2000,X-ray,Chandra,3.059856681886455,4.474720171757396,3.2695088539940476,6.191077550854019,,9.053802998590529,,,,-99.99,-99.99,-99.99,Satyapal+2017 ; Pfeifle+2019a,2017ApJ...848..126S ; 2019ApJ...875..117P,https://doi.org/10.3847/1538-4357/aa88ca ; https://doi.org/10.3847/1538-4357/ab07bc
