SDSS J093521.45-000400.5 0.090799 0.000026   81.3 16.9   83.9 16.8   82.6 11.9
SDSS J093523.60+263609.1 0.132313 0.000026   70.6 15.5   52.0 15.6   61.3 11.0
SDSS J093620.41+514115.7 0.131105 0.000022  -79.9 17.3  -65.4 17.9  -72.9 12.5
SDSS J093939.90+330400.1 0.154308 0.000023  -77.2 19.5  -71.9 19.6  -74.6 13.8
SDSS J094118.41+342439.4 0.130705 0.000027  -67.4 19.0  -86.1 18.0  -77.2 13.1
SDSS J094414.44+091131.7 0.114667 0.000029  -73.7 17.8  -65.7 18.1  -69.8 12.7
SDSS J094424.77+081234.2 0.178730 0.000030   97.3 19.8  104.0 19.3  100.7 13.8
SDSS J094735.81+070002.3 0.144763 0.000026   87.7 21.4   81.6 21.3   84.6 15.1
SDSS J094937.92+404125.1 0.046991 0.000013  -48.9 15.5  -62.3 15.1  -55.8 10.8
SDSS J094952.94+272000.0 0.090373 0.000024  -73.2 20.3  -62.8 18.4  -67.5 13.6
SDSS J094954.34+565154.2 0.196651 0.000032  -76.5 25.2  -77.9 21.7  -77.3 16.5
SDSS J095210.49+180447.8 0.040722 0.000014  -63.2 15.4  -60.8 15.0  -62.0 10.7
SDSS J095402.22+103629.6 0.039844 0.000013   61.9 16.6   54.3 15.4   57.8 11.3
SDSS J095418.49+422553.1 0.071846 0.000019  -88.6 16.0  -79.7 15.6  -84.0 11.2
SDSS J095432.38+634657.2 0.153778 0.000016   63.7 17.6   64.8 17.8   64.2 12.5
SDSS J095528.17+034450.1 0.094204 0.000014   70.7 16.8   79.6 15.8   75.4 11.5
SDSS J100129.55+193032.8 0.055128 0.000020  -48.4 15.1  -58.0 14.8  -53.3 10.6
SDSS J100246.29+025303.2 0.177929 0.000028  154.2 18.4  147.6 17.7  150.8 12.7
SDSS J100426.03+020104.3 0.122363 0.000019  -70.8 17.4  -91.5 16.6  -81.6 12.0
SDSS J100447.67+464309.6 0.024171 0.000010   62.7 18.9   54.5 17.0   58.2 12.6
SDSS J100508.27+104054.7 0.153819 0.000090   49.7 16.2   57.8 16.1   53.8 11.4
SDSS J100721.77+360928.8 0.028955 0.000090  -48.7 15.8  -55.4 15.1  -52.2 10.9
SDSS J100910.68+030457.3 0.045163 0.000010   80.9 21.3   64.6 17.3   71.1 13.4
SDSS J100911.27+225330.3 0.052603 0.000011  -78.1 18.7  -67.7 15.6  -72.0 12.0
SDSS J100933.03+361323.8 0.116298 0.000017  -82.9 20.8  -90.4 20.8  -86.6 14.7
SDSS J101355.16+553030.0 0.125714 0.000017  -90.8 16.1 -101.3 16.0  -96.0 11.4
SDSS J101535.53+485836.0 0.051416 0.000014  -62.3 16.7  -53.3 16.8  -57.8 11.8
SDSS J101536.21+005459.4 0.120219 0.000090   50.3 15.9   56.9 15.8   53.6 11.2
SDSS J101628.56+225327.9 0.110171 0.000027   82.0 21.3   94.4 20.3   88.5 14.7
SDSS J101847.57+294114.1 0.082210 0.000015  -50.4 14.5  -52.1 14.4  -51.3 10.2
SDSS J101929.37-000114.5 0.092938 0.000010   57.8 15.8   68.9 15.6   63.5 11.1
SDSS J101936.97+624615.2 0.096232 0.000020   84.7 25.5   98.2 19.3   93.3 15.4
SDSS J102002.39+475720.6 0.195570 0.000038  -94.5 24.6  -85.6 27.0  -90.5 18.2
SDSS J102003.33+474342.6 0.192092 0.000022   71.2 21.0   82.6 21.2   76.8 14.9
SDSS J102124.19+060944.7 0.073213 0.000023   88.7 17.0   65.3 17.1   77.1 12.0
SDSS J102410.73+062118.8 0.056640 0.000015  -58.3 15.4  -56.6 15.2  -57.4 10.8
SDSS J102513.24+270541.3 0.116631 0.000011  -48.4 16.1  -50.0 16.1  -49.2 11.4
SDSS J102942.52+025347.2 0.087729 0.000021   52.1 16.4   61.8 15.5   57.3 11.3
SDSS J103012.84+111313.8 0.144214 0.000014   56.8 17.1   57.2 17.0   57.0 12.1
SDSS J103150.86+355737.8 0.088238 0.000043  316.2 17.4  324.6 17.2  320.4 12.2
SDSS J103552.66+343557.6 0.121117 0.000020   96.8 19.8   88.0 18.8   92.2 13.7
SDSS J103807.79+391432.7 0.145365 0.000021  -70.8 20.2  -85.1 20.1  -78.0 14.3
SDSS J104140.12+542419.4 0.123939 0.000024   83.1 21.7   94.9 19.9   89.5 14.7
SDSS J104158.45-003005.1 0.138449 0.000017   84.8 15.7  100.3 15.5   92.7 11.0
SDSS J104413.15-001504.7 0.075068 0.000019   48.0 15.4   45.4 14.9   46.6 10.7
SDSS J104700.86+153936.1 0.132811 0.000024  -81.6 18.7  -61.7 19.6  -72.1 13.5
SDSS J105017.98+233448.1 0.054580 0.000010  -81.3 19.1  -77.7 16.6  -79.2 12.5
SDSS J105042.83+280354.3 0.078118 0.000018   63.2 16.9   79.4 15.9   71.8 11.6
SDSS J105149.07+580541.1 0.174642 0.000016  -72.9 19.5  -75.3 19.4  -74.1 13.8
SDSS J105211.74+053333.4 0.156092 0.000035  -80.7 21.1  -74.4 19.9  -77.4 14.5
SDSS J105355.87+552939.0 0.046738 0.000016  -59.6 15.7  -60.8 15.5  -60.2 11.0
SDSS J105453.47+204601.7 0.191288 0.000025  -94.6 19.9 -101.4 19.6  -98.0 13.9
SDSS J105553.64+152027.5 0.092005 0.000016 -113.2 14.7 -112.1 14.7 -112.6 10.4
SDSS J105745.20+265727.9 0.117533 0.000021  -76.3 19.8  -81.0 18.6  -78.8 13.5
SDSS J110000.03+435655.7 0.090516 0.000017  -69.8 19.2  -63.0 19.3  -66.4 13.6
SDSS J110242.77+072501.0 0.069729 0.000020  122.6 17.3  103.4 15.5  111.9 11.5
SDSS J110847.87+590642.3 0.141143 0.000029 -109.7 23.3  -98.8 20.0 -103.4 15.1
SDSS J111001.57+245331.7 0.190095 0.000042  -73.5 22.9  -81.0 22.4  -77.3 16.0
