010212.54+014032.3  15.55226876487796   1.6756615654189242  3.4926838824241826 5.955044269561768
024634.09-082536.1  41.64186177779016  -8.426548596349267
024634.09-082536.1  41.642115732826355 -8.426722058742689   1.6306046269406778 6.796263694763184
091402.90+084121.6 138.51208138760626   8.68936409386647    1.6079551046481486 5.046657562255859
102806.07+502126.1 157.0253344642481   50.357237309470406   2.532617612096351  7.074560642242432
114734.05+411928.4 176.8918970680811   41.32453769478067    7.178162920436265  5.585203170776367
123204.05+375855.8 188.01691412039693  37.982139718725385   8.151470335205088  5.061316967010498
132128.67+541855.5 200.3694086447882   54.31544109151879    4.916714246276354  6.44052791595459
132128.67+541855.5 200.36978656672673  54.3153968032061
144432.35+602939.4 221.13473178503824  60.49432884260325    7.349596578964801  7.591339588165283
144432.35+602939.4 221.13508710682441  60.494176425518326   0.9219426612805105 0.8013005256652832
151651.32+064105.5 229.21388692007622   6.684867915513083   6.250528183482139  6.151760101318359
153320.05+442156.8 233.33356954838862  44.36581427084707    3.9808143913475305 6.006855010986328
165043.44+425149.3 252.68110564324334  42.863392884742524   0.4335990673629465 0.8647744655609131
165043.44+425149.3 252.6810232803265   42.863715328688606   0.9093296042038781 5.399946689605713
212315.32+095050.6 320.81378485773655   9.847305424439579
212315.32+095050.6 320.813944079721     9.84747621140382    5.287347746383272  5.2997894287109375
223412.95-011309.6 338.5540087208832   -1.2193302320722432 13.961993953279316  9.198524475097656
223558.48-092811.7 338.9936861973521   -9.469912812217792   4.0904771982336525 5.818750858306885
