003250.12-105357.6   8.20890136476646  -10.89935725191728   22.44346067911298    13.995113788388856
003250.12-105357.6   8.208712904860283 -10.899328254446988
022404.85+014941.9  36.02016279122329    1.8283337240081055  7.514123928416311   10.545682762988982
022723.99-010623.4  36.850034928819255  -1.1065687711985224 30.30175398938001    27.792135329154103
074817.13+191003.0 117.0713915765618    19.167516622238818  11.916995545501095   16.52922973036025
075824.27+145752.4 119.60109938056364   14.96456711928158   12.546230126828096   11.923360519948062
082155.98+340412.9 125.48325872429862   34.07025102544137    3.546703345173372    5.415905932273656
082155.98+340412.9 125.48293422916454   34.07023015496167    7.974713168577695   22.730836431223768
083956.37+433248.6 129.98492864837363   43.54683719167052   43.519601984262195   13.645488595906151
085122.37+472249.0 132.8430368651015    47.3805020116612     9.24121596220702    13.677228253783207
085122.37+472249.0 132.84332838966546   47.380178384718754   0.19628654995150846  0.6677567932660083
091127.61+055054.1 137.8650625206142     5.848566143095022
091127.61+055054.1 137.86513579392255    5.848409993696288  10.385331935259376   10.818203906007097
121044.84+452730.2 182.68691512468558   45.45837116851259   11.434369664802695   13.159716565172769
121044.84+452730.2 182.6867505735253    45.45839073930807
133243.66+343300.6 203.18173257156747   34.550236120545854   0.32170160643951656  0.5202793986552114
133243.66+343300.6 203.182008028999     34.550073180691726  22.71161728622302    28.02139873930575
141803.88+183532.4 214.51614364783444   18.592294508102444  13.469743004054477   16.04314091400619
150324.78+475829.7 225.85327225117248   47.97495113087378    3.052810943849458   14.399856034588163
151020.42+153115.1 227.58511015140468   15.520870665030847   8.484705299153543   20.8521559170866
151623.88+310336.2 229.09947298247425   31.060095739621143   0.6072095141990927   1.5116568256446363
151623.88+310336.2 229.09978113501066   31.060076919165848  33.89931860392685    19.51776879870477
153646.86+383035.6 234.19514960422714   38.50974338191406    9.026110915434648   18.285255335340974
153646.86+383035.6 234.19529622898867   38.50999594554391    7.752199356885507    7.583504719170575
154817.88+044101.4 237.0743618869059     4.683655918456542
154817.88+044101.4 237.0746243522385     4.683778790653073  18.968969872641658   18.61513981377773
155259.18+230104.9 238.24675652065955   23.018036554029997   7.514502125953348   20.849818259044454
155259.18+230104.9 238.24653012625012   23.018049739524532   1.0339320258305398   1.954337500274462
172308.15+524455.5 260.78401847086116   52.74866790052677    9.66225798806897    47.74894181575953
172308.15+524455.5 260.7837051365824    52.74890673087439    0.13736968963380827  0.4927912279969457
