J083535.58+543240.9 0446 398 51899 0.0312 125.2 80.1 233 14.51 2 0
J083548.70+350441.0 0933 331 52642 0.0620   6.1  7.3 123 16.51 1 2
J083549.10+350442.0 1197 023 52668 0.0615   6.1  7.3 123 16.61 2 2
J083555.90+140515.0 2427 269 53815 0.0925  27.8 48.3 288 15.87 2 0
J083556.92+140451.9 2425 640 54139 0.0935  27.8 48.3 288 17.43 2 0
J083617.50+172049.5 2278 356 53711 0.1045  41.7 80.3 129 17.28 2 0
J083617.62+172131.1 2276 572 53712 0.1050  41.7 80.3 129 16.70 1 0
J083633.48+220434.9 1929 061 53349 0.1244  34.5 77.0 208 17.43 2 2
J083633.71+220400.6 2084 263 53360 0.1252  34.5 77.0 208 16.42 1 2
J083644.83+472218.8 0549 579 51981 0.0526  18.1 18.5  65 15.13 1 2
J083645.89+472210.2 0550 251 51959 0.0528  18.1 18.5  65 14.97 1 2
J083814.23+294450.8 1268 573 52933 0.1082  31.9 63.1 142 17.14 1 1
J083814.96+294520.7 1269 264 52937 0.1087  31.9 63.1 142 16.30 1 1
J083817.59+305453.5 1269 327 52937 0.0478   9.3  8.8  89 15.57 2 2
J083817.95+305501.1 1208 624 52672 0.0481   9.3  8.8  89 15.15 1 2
J083824.98+235655.2 1931 303 53358 0.0519  77.5 78.5   0 16.52 1 1
J083825.76+235811.8 1931 310 53358 0.0519  77.5 78.5   0 15.43 1 1
J083847.57+040734.6 1188 317 52650 0.0484   8.6  8.1 202 17.27 2 2
J083848.15+040734.1 1186 021 52646 0.0476   8.6  8.1 202 14.87 0 2
J083851.95+331231.4 1209 328 52674 0.0696   7.6 10.2  34 16.04 2 2
J083852.35+331226.6 0933 002 52642 0.0697   7.6 10.2  34 15.56 1 2
J084047.57+114744.2 2426 055 53795 0.0996  53.7 98.7 299 17.23 1 0
J084050.69+114717.8 2428 297 53801 0.0985  53.7 98.7 299 17.19 2 0
J084213.02+360336.6 0864 005 52320 0.0509  99.8 99.1 552 16.62 2 0
J084219.66+360341.6 0864 006 52320 0.0528  99.8 99.1 552 17.17 2 0
J084316.26+361342.4 0864 073 52320 0.0535  93.0 97.6 118 14.69 1 0
J084317.10+361210.3 0864 028 52320 0.0539  93.0 97.6 118 16.18 1 0
J084345.44+523233.0 0447 385 51877 0.0668  69.3 89.4 124 16.32 2 0
J084347.59+523334.4 0447 381 51877 0.0673  69.3 89.4 124 16.36 1 0
J084453.54+550314.5 0446 539 51899 0.0256  58.5 29.5 154 14.71 1 0
J084454.33+550411.9 0446 537 51899 0.0250  58.5 29.5 154 15.69 2 0
J084506.02+443623.7 0763 085 52235 0.0541  64.4 67.8  50 14.84 1 2
J084506.14+443519.2 0763 094 52235 0.0539  64.4 67.8  50 14.82 1 2
J084520.71+443223.1 0763 082 52235 0.0526  69.5 71.2 201 15.74 2 0
J084521.25+443114.0 0763 088 52235 0.0533  69.5 71.2 201 15.40 1 0
J084541.61+411658.3 0829 407 52296 0.0299 156.2 93.5 137 13.79 2 0
J084545.52+411923.1 0829 408 52296 0.0303 156.2 93.5 137 17.55 2 0
J084634.99+181739.5 2279 464 53708 0.1064  11.8 22.9 111 16.94 1 0
J084635.26+181750.5 2281 346 53711 0.1059  11.8 22.9 111 17.81 1 0
J084654.80+021457.7 0564 041 52224 0.0602  32.6 37.8  73 16.74 1 0
J084656.70+021441.7 0467 523 51901 0.0600  32.6 37.8  73 16.33 2 0
J084705.61+364305.5 0934 408 52672 0.1567  34.0 92.2   1 17.32 0 1
J084707.58+364248.5 0935 318 52643 0.1567  34.0 92.2   1 17.75 2 1
J084800.59+260008.2 1932 216 53350 0.0643  80.0 98.9 320 16.20 2 0
J084801.14+260127.8 1932 211 53350 0.0654  80.0 98.9 320 15.94 2 0
J084823.91+143338.4 2429 049 53799 0.0604  66.7 77.8 223 16.17 0 0
J084827.76+143411.8 2429 048 53799 0.0612  66.7 77.8 223 14.70 5 0
J084838.33+245039.0 1931 559 53358 0.0851  61.3 99.0 293 17.52 2 0
J084840.50+245131.0 1931 552 53358 0.0862  61.3 99.0 293 16.62 2 0
J084905.40+111445.9 2671 468 54141 0.0773   5.2  7.7 107 18.37 0 2
J084905.43+111451.1 2574 466 54084 0.0777   5.2  7.7 107 17.50 1 2
J084917.30+531755.8 0447 526 51877 0.1113  44.4 90.2  59 14.70 5 1
J084919.71+531730.1 0449 310 51900 0.1115  44.4 90.2  59 15.97 1 1
J085230.36+564846.2 0448 492 51900 0.0883  41.6 68.7 349 15.60 1 2
J085232.46+564819.0 0483 272 51902 0.0871  41.6 68.7 349 15.37 1 2
J085312.36+162619.5 2431 452 53818 0.0637   6.5  8.0 324 15.84 2 2
J085312.70+162615.5 2432 311 54052 0.0649   6.5  8.0 324 17.05 0 2
J085323.34+391045.8 1199 297 52703 0.1448  21.1 53.7  89 17.14 0 2
J085324.67+391039.0 1198 240 52669 0.1452  21.1 53.7  89 17.61 2 2
J085337.44+004409.6 0468 191 51912 0.0409  84.4 68.3  53 15.49 1 0
J085339.28+004529.4 0468 192 51912 0.0411  84.4 68.3  53 14.90 1 0
J085441.74+305754.7 1270 026 52991 0.1970   6.2 20.0 357 14.70 4 0
J085442.11+305757.4 1271 210 52974 0.1956   6.2 20.0 357 17.76 2 0
J085458.53+262953.7 1933 417 53381 0.0598  30.0 33.6 566 16.08 2 0
J085458.92+262924.3 1932 028 53350 0.0578  30.0 33.6 566 15.05 0 0
J085537.28+075038.7 1299 200 52972 0.0612  60.2 72.8 473 15.00 2 1
J085540.94+075014.1 1299 166 52972 0.0628  60.2 72.8 473 17.03 2 1
J085712.30+144322.7 2431 011 53818 0.0686  50.3 66.0 382 16.39 1 0
J085715.47+144339.1 2433 427 53820 0.0700  50.3 66.0 382 16.45 2 0
J085743.52+382505.8 0936 323 52705 0.0930  24.9 43.1  58 15.47 1 2
J085745.18+382507.7 1198 047 52669 0.0928  24.9 43.1  58 16.78 2 2
J085816.42+173305.7 2283 135 53729 0.0483  80.2 76.7 161 16.52 2 0
J085820.64+173216.3 2283 130 53729 0.0489  80.2 76.7 161 14.07 2 0
J085827.42+503243.2 0552 305 51992 0.0495  41.5 39.9 110 15.69 1 1
J085828.06+503323.6 0551 572 51993 0.0491  41.5 39.9 110 17.44 2 1
J085837.53+182221.6 2281 635 53711 0.0587   2.9  3.3  54 16.40 0 2
J085837.68+182223.4 2283 196 53729 0.0589   2.9  3.3  54 15.70 0 2
J085850.57+340519.7 1272 331 52989 0.0510   9.6  9.6  91 15.98 1 2
J085851.21+340520.4 1211 095 52964 0.0507   9.6  9.6  91 16.82 2 2
J085927.64+173344.9 2283 044 53729 0.0483  43.6 41.3 153 17.02 2 0
J085930.05+173409.2 2432 404 54052 0.0477  43.6 41.3 153 15.74 2 0
J085931.39+173253.6 2283 050 53729 0.0499  76.1 72.0 468 15.91 1 0
J085937.55+142651.2 2434 336 53826 0.0947  53.8 93.3 405 15.95 2 0
J085941.07+142640.7 2433 542 53820 0.0933  53.8 93.3 405 16.40 2 0
J090002.87+600544.8 1785 556 54439 0.0391  79.9 61.9  35 17.22 2 0
J090007.20+600458.1 1785 559 54439 0.0390  79.9 61.9  35 14.90 2 0
J090042.17+314808.3 1271 068 52974 0.0644  72.3 90.3 173 17.00 2 0
J090046.89+314822.7 1271 064 52974 0.0650  72.3 90.3 173 16.73 2 0
J090051.70+310952.3 1590 518 52974 0.0397 106.1 83.8  55 14.98 1 0
J090056.10+310829.1 1590 507 52974 0.0399 106.1 83.8  55 16.81 2 0
J090131.21+491931.4 0765 386 52254 0.0273  80.0 43.9   4 14.51 1 2
J090135.24+491839.1 0765 422 52254 0.0273  80.0 43.9   4 15.59 2 2
J090150.41+122721.3 2575 523 54085 0.1047  51.5 98.8  76 16.91 2 0
J090151.46+122810.4 2433 030 53820 0.1044  51.5 98.8  76 17.44 2 0
J090202.17+203039.2 2285 367 53700 0.0831  64.5 99.0 447 17.12 1 0
J090206.47+203037.7 2285 369 53700 0.0815  64.5 99.0 447 15.41 2 0
J090226.11+142719.5 2434 368 53826 0.0297 158.8 94.6 153 14.17 1 0
J090235.74+142613.3 2434 369 53826 0.0292 158.8 94.6 153 15.45 0 0
J090306.20+380816.0 0936 507 52705 0.0598  78.7 91.9 195 17.28 0 0
J090307.21+380658.8 0936 502 52705 0.0605  78.7 91.9 195 16.64 2 0
J090309.21+093721.8 1738 112 53051 0.0303  57.9 35.1  49 16.03 2 0
J090311.33+155945.8 2432 039 54052 0.1051  31.2 60.2  89 15.39 1 1
J090311.88+155915.7 2435 301 53828 0.1054  31.2 60.2  89 16.83 1 1
J090312.97+093708.4 1738 117 53051 0.0301  57.9 35.1  49 14.35 2 0
J090512.69+281534.4 1934 035 53357 0.0269 159.1 86.1  73 15.67 2 0
J090515.73+075618.9 1300 161 52973 0.0636  57.0 69.7 313 17.13 1 0
J090516.12+075522.3 1300 165 52973 0.0625  57.0 69.7 313 15.63 1 0
J090520.84+075440.1 1300 168 52973 0.0616  82.5 98.0 255 16.36 2 0
J090523.09+281503.1 1935 365 53387 0.0267 159.1 86.1  73 14.04 2 0
J090556.65+191233.2 2285 153 53700 0.0836  29.5 46.3 104 16.68 1 0
J090557.73+191208.6 2286 293 53700 0.0832  29.5 46.3 104 15.80 1 0
J090714.45+520343.4 0553 208 51999 0.0596   7.6  8.9 195 16.27 0 2
J090714.61+520350.7 0552 603 51992 0.0602   7.6  8.9 195 16.95 2 2
J090746.21+524641.6 0552 585 51992 0.0981  42.3 76.6 115 16.21 0 0
J090748.95+524651.3 0553 458 51999 0.0977  42.3 76.6 115 16.77 1 0
J090815.42+160231.7 2437 286 53848 0.0722  47.6 66.9 489 15.53 1 0
J090816.14+160318.0 2435 149 53828 0.0740  47.6 66.9 489 16.22 2 0
J090838.63+324609.3 1591 430 52976 0.2606  11.2 45.0 186 19.36 2 0
J090838.78+324620.2 1272 019 52989 0.2598  11.2 45.0 186 14.70 4 0
J090840.42+130541.7 2436 289 54054 0.0969  44.8 80.5  25 17.06 1 0
J090842.92+130606.2 2434 034 53826 0.0970  44.8 80.5  25 16.06 2 0
J090935.20+193030.8 2286 172 53700 0.0278 146.5 81.9  12 14.86 0 1
J090937.45+192808.3 2285 633 53700 0.0278 146.5 81.9  12 13.88 1 1
J090958.07+621450.5 1786 453 54450 0.0262 161.1 85.1  59 13.06 1 0
J091005.89+621300.0 1786 532 54450 0.0260 161.1 85.1  59 15.63 2 0
J091006.39+515442.4 0553 231 51999 0.0383   3.9  2.9 524 14.05 2 3
J091006.60+515444.8 0552 608 51992 0.0365   3.9  2.9 524 18.07 1 3
J091020.91+170751.5 2437 499 53848 0.1245  42.9 95.6  54 16.85 1 0
J091023.32+170728.4 2435 627 53828 0.1243  42.9 95.6  54 16.93 2 0
J091035.88+110828.2 1739 336 53050 0.1222  24.6 54.1 187 17.16 2 0
J091037.06+110845.3 2576 004 54086 0.1215  24.6 54.1 187 17.61 2 0
J091052.80+414019.6 1200 547 52668 0.1159  24.9 52.4 197 17.68 1 1
J091053.36+413956.1 1201 283 52674 0.1151  24.9 52.4 197 17.13 2 1
J091141.16+030955.4 0566 040 52238 0.1444  36.0 91.1 122 17.67 2 0
J091141.79+031030.1 0567 312 52252 0.1449  36.0 91.1 122 17.89 2 0
J091320.41+225044.5 2287 158 53705 0.0358  81.0 58.7 197 16.22 1 0
J091322.83+225156.9 2287 120 53705 0.0364  81.0 58.7 197 14.80 2 0
J091334.02+300223.4 1936 510 53330 0.0214 187.5 81.2 327 15.45 2 0
J091339.47+295934.7 1936 554 53330 0.0225 187.5 81.2 327 12.47 1 0
J091400.81+414459.7 1200 632 52668 0.1527  36.9 97.9 292 16.24 1 0
J091401.31+414423.5 1201 215 52674 0.1538  36.9 97.9 292 17.35 2 0
J091413.13+151659.7 2436 615 54054 0.1996  27.4 90.4 191 17.59 2 0
J091413.81+151725.2 2438 428 54056 0.2003  27.4 90.4 191 17.13 2 0
J091434.34+300827.1 1936 583 53330 0.0229 173.6 80.1 470 13.14 2 0
J091442.18+301034.7 1936 586 53330 0.0245 173.6 80.1 470 14.43 0 0
J091443.89+164905.0 2437 072 53848 0.0904  45.6 76.9  79 17.19 2 0
J091445.28+164945.5 2439 282 53795 0.0901  45.6 76.9  79 16.64 2 0
J091456.41+314043.4 1591 616 52976 0.1275  31.3 71.3  90 17.41 2 0
J091457.66+314108.5 1592 286 52990 0.1278  31.3 71.3  90 17.06 2 0
J091522.15+385635.0 0937 554 52707 0.0801  53.7 81.2 122 16.69 2 0
J091522.41+385541.5 0938 295 52708 0.0796  53.7 81.2 122 15.51 2 0
J091543.02+300914.0 1936 585 53330 0.1296  19.3 44.6  38 17.35 2 2
J091544.19+300922.0 1938 309 53379 0.1298  19.3 44.6  38 16.47 0 2
J091555.00+100757.1 1739 074 53050 0.0313 109.6 67.7 108 13.88 2 0
J091555.31+100607.6 1739 071 53050 0.0309 109.6 67.7 108 17.19 2 0
J091557.41+173446.4 2437 591 53848 0.0305  75.5 44.5 314 14.70 5 0
J091601.79+173523.4 2437 592 53848 0.0294  75.5 44.5 314 13.09 1 0
J091637.68+305419.4 1938 429 53379 0.0232  72.3 33.9   8 14.46 1 0
J091641.85+305455.5 1938 439 53379 0.0232  72.3 33.9   8 12.96 2 0
J091645.02+272150.9 1937 218 53388 0.0471  71.4 65.7  61 16.66 2 0
J091646.24+330310.8 1592 433 52990 0.0620  65.3 78.1 217 15.47 1 1
J091647.80+494649.4 0766 045 52247 0.0286  85.7 49.1 138 13.50 2 0
J091649.30+272119.7 1937 214 53388 0.0469  71.4 65.7  61 15.31 2 0
J091649.96+330344.8 1592 440 52990 0.0628  65.3 78.1 217 16.23 2 1
J091651.38+494542.5 0766 047 52247 0.0281  85.7 49.1 138 16.16 2 0
J091733.24+475725.1 0900 271 52637 0.1195  27.1 58.5 101 17.23 2 0
J091733.27+475658.1 0899 601 52620 0.1199  27.1 58.5 101 17.19 2 0
J091835.37+110924.9 1740 357 53050 0.1041  10.9 20.9  20 17.07 2 2
J091835.99+110919.0 2577 122 54086 0.1042  10.9 20.9  20 17.30 0 2
J091839.33+453020.3 0833 317 52314 0.1948   5.8 18.9  20 18.28 2 2
J091839.65+453023.6 0832 564 52312 0.1947   5.8 18.9  20 14.70 5 2
J091857.92+315110.8 1592 121 52990 0.0610  37.3 43.8 268 15.59 1 1
J091859.40+315140.7 1938 380 53379 0.0619  37.3 43.8 268 14.64 2 1
J091957.09+264723.7 1937 054 53388 0.0261 149.4 79.2  87 14.94 2 0
J091957.97+264454.9 1937 044 53388 0.0264 149.4 79.2  87 14.07 1 0
J092040.66+150603.6 2438 581 54056 0.0288 123.4 71.3 236 14.13 1 0
J092047.82+150704.6 2440 463 53818 0.0280 123.4 71.3 236 14.55 1 0
J092118.78+181249.0 2439 589 53795 0.0290  74.5 42.9  73 14.08 1 0
J092123.09+181326.0 2439 584 53795 0.0287  74.5 42.9  73 14.27 1 0
J092159.80+060053.6 0991 406 52707 0.0546  73.4 78.0  77 14.85 1 1
J092202.51+055952.4 0991 414 52707 0.0549  73.4 78.0  77 15.23 1 1
J092205.96+211111.8 2289 350 53708 0.0776   2.6  3.9  17 16.81 2 2
J092205.98+211114.4 2290 100 53727 0.0776   2.6  3.9  17 17.66 2 2
J092329.60+242845.9 2291 111 53714 0.0345 124.7 85.6  12 14.91 2 2
J092331.51+242644.5 2291 114 53714 0.0345 124.7 85.6  12 13.71 2 2
J092435.13+305252.4 1938 629 53379 0.2091  23.7 81.1 268 16.99 2 0
J092436.27+305235.8 1941 293 53386 0.2102  23.7 81.1 268 17.45 2 0
J092446.67+322547.4 1592 030 52990 0.1158  21.9 46.0 272 17.40 1 1
J092447.18+322526.8 1941 323 53386 0.1148  21.9 46.0 272 17.87 2 1
J092452.72+382106.4 1214 206 52731 0.0277 134.5 74.9 202 13.50 1 0
J092458.83+022519.7 0475 340 51965 0.0716  47.1 64.3  12 16.88 1 0
J092501.12+022447.5 0568 210 52254 0.0716  47.1 64.3  12 17.56 2 0
J092501.49+382038.5 1214 211 52731 0.0270 134.5 74.9 202 14.62 1 0
J092752.50+262322.2 1940 088 53383 0.0443  38.9 33.9 207 16.56 2 0
J092752.70+262401.0 2294 326 53733 0.0436  38.9 33.9 207 16.94 2 0
J092806.24+262259.3 2294 327 53733 0.0434 106.6 92.0 113 14.42 1 0
J092811.00+262140.1 1940 100 53383 0.0438 106.6 92.0 113 16.50 2 0
J092834.69+362829.4 1275 267 52996 0.0865  38.0 60.9 293 16.79 2 2
J092836.96+362846.3 1274 615 52995 0.0855  38.0 60.9 293 15.56 1 2
J092903.50+610701.0 0485 579 51909 0.0752  11.3 16.1  44 17.25 2 2
J092904.24+610659.0 0486 312 51910 0.0753  11.3 16.1  44 17.61 2 2
J092954.27+002753.1 0474 603 52000 0.1457  20.0 51.0  34 16.39 2 1
J092955.43+002802.9 0475 132 51965 0.1456  20.0 51.0  34 17.28 2 1
J093003.56+341325.3 1593 487 52991 0.0421 113.1 93.9  25 14.38 1 0
J093011.07+341336.1 1593 494 52991 0.0422 113.1 93.9  25 15.96 2 0
J093128.29+094821.3 1303 422 53050 0.0756  21.6 31.0   4 17.08 1 1
J093128.96+094802.3 1304 325 52993 0.0755  21.6 31.0   4 16.70 0 1
J093231.97+094957.4 1304 331 52993 0.0498  74.9 71.8 254 15.44 1 0
J093236.58+095026.0 1303 481 53050 0.0489  74.9 71.8 254 14.80 0 0
J093325.71+340253.1 1593 598 52991 0.0272 143.7 78.6 441 13.64 1 0
J093334.42+340153.4 1593 600 52991 0.0287 143.7 78.6 441 16.32 2 0
J093422.37+291345.6 1942 287 53415 0.1285   7.8 17.8 218 16.45 2 2
J093422.86+291342.7 1939 034 53389 0.1277   7.8 17.8 218 17.36 2 2
J093427.93+164352.8 2368 065 53758 0.0738  63.4 88.9 140 15.95 1 1
J093432.11+164402.3 2368 079 53758 0.0733  63.4 88.9 140 15.15 0 1
J093444.60+094213.9 1303 541 53050 0.1208  24.6 53.4 294 16.66 1 0
J093446.16+094206.2 1304 446 52993 0.1219  24.6 53.4 294 16.87 2 0
J093515.24+243515.1 2294 058 53733 0.0614  63.7 75.4  29 14.57 0 0
J093517.72+243606.8 2294 059 53733 0.0613  63.7 75.4  29 16.98 2 0
J093621.39+185135.1 2369 325 53733 0.0715  30.0 40.8  17 17.77 2 0
J093622.61+283100.7 1944 385 53385 0.0274 123.2 67.9  63 16.11 2 0
J093623.36+185130.2 2361 137 53762 0.0714  30.0 40.8  17 17.47 2 0
J093623.40+592457.0 0453 343 51915 0.0962  29.8 53.1 151 17.67 2 0
J093625.37+592452.7 0485 016 51909 0.0956  29.8 53.1 151 17.04 0 0
J093630.16+283012.1 1944 388 53385 0.0276 123.2 67.9  63 14.25 1 0
J093650.00+114503.7 1741 630 53052 0.0287 133.4 76.9   5 15.21 2 0
J093653.46+114300.7 1741 625 53052 0.0287 133.4 76.9   5 15.81 2 0
J094207.72+022805.2 0480 329 51989 0.0482  20.8 20.1 309 15.34 1 1
J094209.01+022812.7 0477 554 52026 0.0493  20.8 20.1 309 16.02 1 1
J094209.84+382945.1 1276 469 53035 0.0407 107.0 87.4 179 15.39 1 0
J094214.38+383107.7 1276 466 53035 0.0413 107.0 87.4 179 16.32 1 0
J094215.99+541910.4 0768 570 52281 0.0467  24.2 22.2  33 16.06 1 2
J094217.60+541909.7 0769 360 54530 0.0468  24.2 22.2  33 16.56 0 2
J094408.42+330458.5 1945 266 53387 0.0835  52.5 82.3 153 15.59 1 1
J094410.98+330422.7 1943 632 53386 0.0829  52.5 82.3 153 14.70 5 1
J094414.59+001132.3 0480 242 51989 0.1262  35.9 81.2 200 17.06 2 0
J094415.78+001101.2 0266 494 51630 0.1270  35.9 81.2 200 14.70 5 0
J094446.69+145321.8 2581 070 54085 0.0264  43.4 23.0  50 14.67 2 0
J094446.91+543845.8 0769 382 54530 0.0458 109.4 98.5 504 15.25 1 1
J094448.24+145245.2 2582 335 54139 0.0262  43.4 23.0  50 14.58 1 0
J094454.01+543821.0 0769 390 54530 0.0441 109.4 98.5 504 14.51 2 1
J094506.95+271606.9 2297 447 53738 0.0329 105.8 69.4 173 14.55 1 1
J094512.77+271507.2 2297 531 53738 0.0335 105.8 69.4 173 14.44 1 1
J094516.75+562219.6 0557 261 52253 0.1710  21.2 62.0 203 17.52 1 1
J094517.79+562234.0 0556 580 51991 0.1718  21.2 62.0 203 17.10 1 1
J094529.71-002206.2 0266 141 51630 0.0529  70.6 72.7  86 16.02 2 0
J094531.52-002311.3 0266 142 51630 0.0526  70.6 72.7  86 17.22 2 0
J094554.41+423840.0 0940 633 52670 0.0745  21.3 30.3  90 14.70 5 2
J094554.49+423818.7 0941 255 52709 0.0748  21.3 30.3  90 16.61 0 2
J094627.10+000827.3 0480 135 51989 0.0914  17.6 30.0  36 17.86 2 0
J094628.02+000816.3 0266 560 51630 0.0916  17.6 30.0  36 17.32 1 0
J094706.88+185411.6 2362 210 53759 0.0263 147.1 77.8 125 14.94 2 0
J094708.46+524041.8 0769 248 54530 0.0477 103.7 97.3  62 16.10 2 0
J094711.21+524216.9 0769 242 54530 0.0479 103.7 97.3  62 14.31 1 0
J094714.45+185238.2 2370 372 53764 0.0267 147.1 77.8 125 14.98 1 0
J094721.45+322039.9 1946 415 53432 0.1373  23.8 57.7  18 16.98 2 0
J094722.99+322045.4 1945 204 53387 0.1373  23.8 57.7  18 17.08 2 0
J094740.50+213815.2 2295 217 53734 0.0248 125.0 62.5  19 15.26 2 0
J094741.58+633941.4 0487 335 51943 0.1397   2.1  5.2 181 19.79 0 2
J094741.58+633939.2 1788 011 54468 0.1390   2.1  5.2 181 16.86 0 2
J094744.27+214006.6 2295 128 53734 0.0248 125.0 62.5  19 14.34 1 0
J094757.68+022025.8 0480 574 51989 0.0584  32.5 36.7 141 16.14 1 0
J094759.81+022032.2 0481 346 51908 0.0579  32.5 36.7 141 16.48 1 0
J094801.53+345222.8 1945 443 53387 0.0410   6.8  5.5  82 16.95 2 0
J094801.92+345226.3 1595 129 52999 0.0407   6.8  5.5  82 16.73 2 0
J094804.00+201808.4 2362 477 53759 0.0404  81.0 63.6 221 14.75 2 0
J094809.15+201832.8 2362 468 53759 0.0396  81.0 63.6 221 14.89 2 0
J094833.44+472203.5 1005 130 52703 0.0326 151.8 98.0  65 14.83 2 0
J094842.05+472043.8 1005 123 52703 0.0323 151.8 98.0  65 14.72 2 0
J094846.42+045621.5 0571 363 52286 0.0905  15.3 25.8 382 15.74 1 0
J094847.28+045629.8 0994 292 52725 0.0919  15.3 25.8 382 16.65 2 0
J094913.52+011039.9 0480 107 51989 0.0250 182.9 92.1  59 15.54 2 0
J094922.92+010843.4 0481 299 51908 0.0252 182.9 92.1  59 13.58 2 0
J094924.78+575645.1 0557 406 52253 0.1082  20.4 40.2  33 17.13 2 1
J094925.57+575701.7 0558 343 52317 0.1080  20.4 40.2  33 17.72 1 1
J095053.37+343113.7 1945 607 53387 0.0523  17.4 17.8 170 15.58 0 0
J095054.39+343105.3 1948 359 53388 0.0529  17.4 17.8 170 14.70 5 0
J095211.20+011044.2 0267 523 51608 0.0612  43.2 50.9 144 15.77 2 0
J095212.37+011004.7 0268 321 51633 0.0617  43.2 50.9 144 15.48 1 0
J095340.28+324323.9 1949 332 53433 0.0785   8.4 12.5  81 17.69 2 2
J095340.75+324328.4 1945 017 53387 0.0788   8.4 12.5  81 16.07 2 2
J095424.61+335423.1 1948 270 53388 0.0864  40.7 65.8  13 16.57 2 0
J095426.34+335351.7 1945 629 53387 0.0863  40.7 65.8  13 17.59 2 0
J095432.76+563324.6 0558 247 52317 0.0731  18.8 26.4 208 17.00 2 2
J095434.01+563326.4 0557 116 52253 0.0739  18.8 26.4 208 16.14 2 2
J095434.32+023533.7 0481 574 51908 0.0709  69.5 94.0  37 17.68 2 0
J095437.38+023441.4 0500 384 51994 0.0707  69.5 94.0  37 17.41 0 0
J095502.11+162141.2 2583 554 54095 0.0753  64.2 92.1  90 16.51 2 0
J095506.38+162145.9 2583 551 54095 0.0756  64.2 92.1  90 16.23 1 0
J095537.43+331816.3 1948 251 53388 0.0978  35.5 64.1 170 16.83 1 0
J095538.29+331743.3 1949 375 53433 0.0972  35.5 64.1 170 17.58 2 0
J095544.17+252223.4 2341 623 53738 0.0752  39.9 56.9 183 16.74 2 0
J095545.73+252255.7 2344 314 53740 0.0758  39.9 56.9 183 15.83 2 0
J095600.71+130806.8 1743 564 53054 0.0700  56.7 75.8  34 15.55 2 0
J095604.16+130743.7 1743 567 53054 0.0701  56.7 75.8  34 17.57 2 0
J095616.64+373849.5 1596 368 52998 0.0224 205.6 93.1 159 14.35 1 0
J095617.31+373524.1 1596 374 52998 0.0230 205.6 93.1 159 14.23 1 0
J095652.36+152313.1 2584 415 54153 0.0777  59.5 87.4  11 16.58 2 0
J095655.94+152247.4 2584 416 54153 0.0777  59.5 87.4  11 16.72 2 0
J095658.66+034640.6 0572 280 52289 0.0345 126.5 85.6 160 14.07 2 0
J095659.05+034847.0 0572 266 52289 0.0340 126.5 85.6 160 14.38 2 0
J095737.39+165818.4 2583 608 54095 0.0685  17.0 22.2 202 15.73 2 0
J095737.99+165804.0 2585 392 54097 0.0692  17.0 22.2 202 17.50 2 0
J095749.26+304915.8 1949 207 53433 0.1368  30.0 72.6 202 17.14 2 0
J095750.50+304939.3 1950 433 53436 0.1361  30.0 72.6 202 17.23 2 0
J095850.26+011003.1 0501 298 52235 0.0564  30.7 33.7  65 15.50 2 0
J095851.83+010943.6 0268 527 51633 0.0567  30.7 33.7  65 15.89 1 0
J095859.91+130308.4 1744 331 53055 0.0358  69.5 49.2  48 14.70 5 0
J095900.23+174901.7 2585 328 54097 0.0254  74.4 39.5 278 13.75 2 0
J095900.42+130241.6 2584 081 54153 0.0351  47.6 33.7 153 14.70 5 0
J095903.29+130221.0 1744 337 53055 0.0356  47.6 33.7 153 15.16 1 0
J095905.08+174917.2 2371 126 53762 0.0264  74.4 39.5 278 14.28 2 0
J095906.68+130135.4 1744 332 53055 0.0366  68.3 48.4 290 15.38 0 0
J095908.96+130352.5 2584 084 54153 0.0339 124.9 88.5 492 14.94 0 0
J095925.84+011157.0 0501 297 52235 0.0983  35.4 64.3   9 16.38 2 0
J095928.02+011143.6 0500 060 51994 0.0983  35.4 64.3   9 17.75 2 0
J095937.31+241611.9 2298 561 53737 0.1279  17.2 39.3  91 16.49 1 1
J095938.23+241601.6 2344 135 53740 0.1282  17.2 39.3  91 16.92 1 1
J095942.61+261914.2 2344 442 53740 0.0512  87.9 87.8  69 15.78 0 0
J095947.21+261711.4 2344 458 53740 0.0515  95.5 96.0  26 15.72 0 0
J095948.15+261845.8 2344 452 53740 0.0514  87.9 87.8  69 15.91 2 0
J095958.23+030232.9 0501 330 52235 0.0907  13.5 22.8  34 16.51 0 2
J095958.89+030223.8 0500 565 51994 0.0906  13.5 22.8  34 16.89 2 2
J100118.00+042802.5 0572 545 52289 0.0814  55.7 85.4 390 15.64 1 0
J100119.91+042850.2 0572 546 52289 0.0828  55.7 85.4 390 16.42 1 0
J100133.68+033731.2 0573 315 52325 0.0437  53.8 45.3 299 15.58 1 0
J100135.81+033647.8 0572 109 52289 0.0427  53.8 45.3 299 14.68 0 0
J100140.47+095431.6 1308 274 53053 0.0564  90.8 99.9 107 16.22 0 0
J100142.28+095558.1 1307 144 52999 0.0568  90.8 99.9 107 15.13 1 1
J100210.20+111838.6 1307 529 52999 0.1369  25.5 61.7  77 16.65 1 1
J100211.80+111847.2 1744 123 53055 0.1366  25.5 61.7  77 17.26 0 1
J100212.89+111915.2 1308 328 53053 0.0552  10.3 11.1  46 18.81 1 2
J100213.52+111911.0 1307 522 52999 0.0550  10.3 11.1  46 14.81 1 2
